"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"234","“This demonstrates the Robert Mueller and his partisans have no evidence, not a whiff of collusion, between Trump a… https://t.co/KHbUIWIV4G",FALSE,73014,NA,2018-11-30 02:50:59,TRUE,NA,"1068336562729938945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18994,FALSE,FALSE,NA,NA
"235","Just landed in Argentina with @FLOTUS Melania! #G20Summit https://t.co/Zg15gmPazF",FALSE,47742,NA,2018-11-30 01:41:50,FALSE,NA,"1068319160093032448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9018,FALSE,FALSE,NA,NA
"236","As RNC Chair Ronna McDaniel oversaw history defying gains in the Senate and unprecedented fundraising strength. I h… https://t.co/tEgNm6UDHI",FALSE,69826,NA,2018-11-30 00:04:23,TRUE,NA,"1068294634160287744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14992,FALSE,FALSE,NA,NA
"237","We have been working hard on this - and it’s only going to get better! https://t.co/MtGjmhMO8B",FALSE,45834,NA,2018-11-29 22:47:59,FALSE,NA,"1068275406141149184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11862,FALSE,FALSE,NA,NA
"238","With all of the new books coming out you can't forget two of the great originals written by @GreggJarrett and… https://t.co/EPeB8ZgT9z",FALSE,52069,NA,2018-11-29 22:43:12,TRUE,NA,"1068274204208812033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12729,FALSE,FALSE,NA,NA
"239",".@DBongino’s new book, ""Spygate: The Attempted Sabotage of Donald J. Trump,"" is terrific. He's tough, he's smart, a… https://t.co/AZfUfuuVKs",FALSE,65842,NA,2018-11-29 22:34:18,TRUE,NA,"1068271965343862785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17125,FALSE,FALSE,NA,NA
"240","....They have really done a great job in capturing my long-held views and ideas. This book is on sale now - a terri… https://t.co/uL14F6y1Pd",FALSE,39271,"realDonaldTrump",2018-11-29 22:14:22,TRUE,"1068266944715878402","1068266949115695104","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8343,FALSE,FALSE,NA,NA
"241",".@StephenMoore and Arthur Laffer, two very talented men, have just completed an incredible book on my Economic Poli… https://t.co/n3jgkFlFmQ",FALSE,44439,NA,2018-11-29 22:14:21,TRUE,NA,"1068266944715878402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9920,FALSE,FALSE,NA,NA
"242",".@SteveScalise has written an absolutely fascinating book (BACK IN THE GAME) on the world of D.C. politics, and mor… https://t.co/6sWzQlnaGM",FALSE,53606,NA,2018-11-29 22:03:52,TRUE,NA,"1068264306947411968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12565,FALSE,FALSE,NA,NA
"243","....in Argentina with President Vladimir Putin. I look forward to a meaningful Summit again as soon as this situation is resolved!",FALSE,59969,"realDonaldTrump",2018-11-29 16:34:19,FALSE,"1068181367857397760","1068181371883909121","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13035,FALSE,FALSE,NA,NA
"244","Based on the fact that the ships and sailors have not been returned to Ukraine from Russia, I have decided it would… https://t.co/IoLJSZ0cZv",FALSE,81859,NA,2018-11-29 16:34:18,TRUE,NA,"1068181367857397760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19238,FALSE,FALSE,NA,NA
"245","Billions of Dollars are pouring into the coffers of the U.S.A. because of the Tariffs being charged to China, and t… https://t.co/CgZbdOO8FE",FALSE,93741,NA,2018-11-29 12:32:13,TRUE,NA,"1068120444279103488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21531,FALSE,FALSE,NA,NA
"246","When will this illegal Joseph McCarthy style Witch Hunt, one that has shattered so many innocent lives, ever end-or… https://t.co/9CkDPhs5pS",FALSE,88385,NA,2018-11-29 12:16:12,TRUE,NA,"1068116413498429445",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23586,FALSE,FALSE,NA,NA
"247","Did you ever see an investigation more in search of a crime? At the same time Mueller and the Angry Democrats aren’… https://t.co/LkjfGX2QLO",FALSE,99305,NA,2018-11-29 11:54:16,TRUE,NA,"1068110895409233921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26244,FALSE,FALSE,NA,NA
"248","General Motors is very counter to what other auto, and other, companies are doing. Big Steel is opening and renovat… https://t.co/1OjrTkkFoS",FALSE,83455,NA,2018-11-29 11:37:14,TRUE,NA,"1068106609644183554",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18737,FALSE,FALSE,NA,NA
"249","So much happening with the now discredited Witch Hunt. This total Hoax will be studied for years!",FALSE,85901,NA,2018-11-29 04:39:03,FALSE,NA,"1068001369746022400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19671,FALSE,FALSE,NA,NA
"250","Sebastian Gorka, a very talented man who I got to know well while he was working at the White House, has just writt… https://t.co/k93daZQXr8",FALSE,78475,NA,2018-11-29 04:36:07,TRUE,NA,"1068000629409398784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16809,FALSE,FALSE,NA,NA
"251","On behalf of @FLOTUS Melania and the entire Trump family, I want to wish you all a very MERRY CHRISTMAS! May this C… https://t.co/XWu0u6NyjB",FALSE,124946,NA,2018-11-28 23:32:11,TRUE,NA,"1067924142316494848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",29614,FALSE,FALSE,NA,NA
"252","Steel Dynamics announced that it will build a brand new 3 million ton steel mill in the Southwest that will create… https://t.co/ZF3IDNpDUE",FALSE,114082,NA,2018-11-28 16:09:47,TRUE,NA,"1067812811068383232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27168,FALSE,FALSE,NA,NA
"253",".....and G.M. would not be closing their plants in Ohio, Michigan &amp; Maryland. Get smart Congress. Also, the countri… https://t.co/6bASKPcvH1",FALSE,73442,NA,2018-11-28 14:49:31,TRUE,NA,"1067792610180456448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17501,FALSE,FALSE,NA,NA
"254","The reason that the small truck business in the U.S. is such a go to favorite is that, for many years, Tariffs of 2… https://t.co/XtFBz2Po4U",FALSE,71020,NA,2018-11-28 14:43:31,TRUE,NA,"1067791101782831104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17234,FALSE,FALSE,NA,NA
"255","While the disgusting Fake News is doing everything within their power not to report it that way, at least 3 major p… https://t.co/LdwHVTnoWn",FALSE,94977,NA,2018-11-28 13:39:38,TRUE,NA,"1067775022331236352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27734,FALSE,FALSE,NA,NA
"256","Congratulations to Senator Cindy Hyde-Smith on your big WIN in the Great State of Mississippi. We are all very proud of you!",FALSE,107001,NA,2018-11-28 03:42:08,FALSE,NA,"1067624656943935493",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21416,FALSE,FALSE,NA,NA
"257","Brenda Snipes, in charge of voting in Broward County, Florida, was just spotted wearing a beautiful dress with 300… https://t.co/gPIS4u4r7Q",FALSE,93436,NA,2018-11-28 03:38:48,TRUE,NA,"1067623816921272325",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19414,FALSE,FALSE,NA,NA
"258","....All will stay in Mexico. If for any reason it becomes necessary, we will CLOSE our Southern Border. There is no… https://t.co/1SscdAbmV9",FALSE,144466,NA,2018-11-24 23:56:27,TRUE,NA,"1066480700046655488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",34090,FALSE,FALSE,NA,NA
"259","Migrants at the Southern Border will not be allowed into the United States until their claims are individually appr… https://t.co/1rhhYBhKvM",FALSE,165333,NA,2018-11-24 23:49:25,TRUE,NA,"1066478927143677952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",37781,FALSE,FALSE,NA,NA
"260","I am extremely happy and proud of the job being done by @USTreasury Secretary @StevenMnuchin1. The FAKE NEWS likes… https://t.co/4TGOCHo1Qh",FALSE,90358,NA,2018-11-23 23:48:19,TRUE,NA,"1066116263649382400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20158,FALSE,FALSE,NA,NA
"261","Really good Criminal Justice Reform has a true shot at major bipartisan support. @senatemajldr Mitch McConnell and… https://t.co/dH4xiXzvaO",FALSE,74071,NA,2018-11-23 17:14:19,TRUE,NA,"1066017112425185280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17150,FALSE,FALSE,NA,NA
"262","Republicans and Democrats MUST come together, finally, with a major Border Security package, which will include fun… https://t.co/z2sbDnYhJ5",FALSE,162551,NA,2018-11-23 12:41:50,TRUE,NA,"1065948536498544640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",37787,FALSE,FALSE,NA,NA
"263","Our highly trained security professionals are not allowed to do their job on the Border because of the Judicial Act… https://t.co/ro2GDIdi99",FALSE,116129,NA,2018-11-22 23:07:44,TRUE,NA,"1065743662464802817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",27863,FALSE,FALSE,NA,NA
"264","This is the coldest weather in the history of the Thanksgiving Day Parade in NYC, and one of the coldest Thanksgivings on record!",FALSE,90294,NA,2018-11-22 21:26:12,FALSE,NA,"1065718109624066049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15732,FALSE,FALSE,NA,NA
"265","https://t.co/y4chCfEDke",FALSE,85091,NA,2018-11-22 15:12:12,FALSE,NA,"1065623990746710022",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21962,FALSE,FALSE,NA,NA
"266","Will be speaking with our great military in different parts of the world, through teleconference, at 9:00 A.M. East… https://t.co/SaA6wsJqsN",FALSE,84041,NA,2018-11-22 13:42:29,TRUE,NA,"1065601413189984256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16565,FALSE,FALSE,NA,NA
"267","....and Safety at the Border, or anywhere else. They know nothing about it and are making our Country unsafe. Our g… https://t.co/LJNXwcDdkj",FALSE,96872,NA,2018-11-22 12:30:27,TRUE,NA,"1065583286188158976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23298,FALSE,FALSE,NA,NA
"268","Justice Roberts can say what he wants, but the 9th Circuit is a complete &amp; total disaster. It is out of control, ha… https://t.co/pdeDV726jf",FALSE,106043,NA,2018-11-22 12:21:51,TRUE,NA,"1065581119242940416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26782,FALSE,FALSE,NA,NA
"269","HAPPY THANKSGIVING TO ALL!",FALSE,201056,NA,2018-11-22 12:01:51,FALSE,NA,"1065576088779272192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",33445,FALSE,FALSE,NA,NA
"270","“It’s a mean &amp; nasty world out there, the Middle East in particular. This is a long and historic commitment, &amp; one… https://t.co/peZsXtB57e",FALSE,57335,NA,2018-11-22 11:58:24,TRUE,NA,"1065575219576926208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12752,FALSE,FALSE,NA,NA
"271","You just can’t win with the Fake News Media. A big story today is that because I have pushed so hard and gotten Gas… https://t.co/YG5IvhTSSJ",FALSE,168932,NA,2018-11-22 00:36:06,TRUE,NA,"1065403512559992832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",38207,FALSE,FALSE,NA,NA
"272","Brutal and Extended Cold Blast could shatter ALL RECORDS - Whatever happened to Global Warming?",FALSE,113467,NA,2018-11-22 00:23:09,FALSE,NA,"1065400254151954432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28124,FALSE,FALSE,NA,NA
"273","“79% of these decisions have been overturned in the 9th Circuit.” @FoxNews  A terrible, costly and dangerous disgra… https://t.co/0fvZgB3qwG",FALSE,77251,NA,2018-11-21 22:17:33,TRUE,NA,"1065368645021388800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20398,FALSE,FALSE,NA,NA
"274","There are a lot of CRIMINALS in the Caravan. We will stop them. Catch and Detain! Judicial Activism, by people who… https://t.co/BwGiNXe6R0",FALSE,99967,NA,2018-11-21 21:42:30,TRUE,NA,"1065359825654169600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24843,FALSE,FALSE,NA,NA
"275","“Thank you to President Trump on the Border. No American President has ever done this before.” Hector Garza, National Border Patrol Council",FALSE,78474,NA,2018-11-21 21:31:24,FALSE,NA,"1065357030985252865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18177,FALSE,FALSE,NA,NA
"276",".....are so many opposing view (on Border and Safety) cases filed there, and why are a vast number of those cases o… https://t.co/JlyYHGX2SR",FALSE,88771,NA,2018-11-21 21:09:20,TRUE,NA,"1065351478347530241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22182,FALSE,FALSE,NA,NA
"277","Sorry Chief Justice John Roberts, but you do indeed have “Obama judges,” and they have a much different point of vi… https://t.co/gIByfadPmu",FALSE,88195,NA,2018-11-21 20:51:11,TRUE,NA,"1065346909362143232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23711,FALSE,FALSE,NA,NA
"278","Great new book out, “Mad Politics: Keeping Your Sanity in a World Gone Crazy” by @RealDrGina Loudon. Go out and get… https://t.co/yWaBUwHob1",FALSE,55238,NA,2018-11-21 15:13:33,TRUE,NA,"1065261943202738178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12877,FALSE,FALSE,NA,NA
"279","“‘Trump Imitation Syndrome’ is afflicting the president’s liberal enemies” 

Thank you @MGoodwin_NYPost! https://t.co/KpmsrKCaBZ",FALSE,42129,NA,2018-11-21 14:16:26,FALSE,NA,"1065247567443869696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11169,FALSE,FALSE,NA,NA
"280","MAKE AMERICA GREAT AGAIN!",FALSE,194129,NA,2018-11-21 12:50:29,FALSE,NA,"1065225940836458496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",42279,FALSE,FALSE,NA,NA
"281","Oil prices getting lower. Great! Like a big Tax Cut for America and the World. Enjoy! $54, was just $82. Thank you… https://t.co/gbyx8NXe1f",FALSE,115273,NA,2018-11-21 12:49:51,TRUE,NA,"1065225779825598465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30215,FALSE,FALSE,NA,NA
"282","AMERICA FIRST!",FALSE,182381,NA,2018-11-21 04:40:03,FALSE,NA,"1065102519188275201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",42622,FALSE,FALSE,NA,NA
"283","So-called comedian Michelle Wolf bombed so badly last year at the White House Correspondents’ Dinner that this year… https://t.co/L5Vy354N6K",FALSE,122804,NA,2018-11-21 03:43:41,TRUE,NA,"1065088330969305089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22207,FALSE,FALSE,NA,NA
"284","I hope the discovery and eventual recovery of the Argentine submarine San Juan brings needed closure to the wonderf… https://t.co/JK9pu1hoHv",FALSE,90722,NA,2018-11-20 04:19:18,TRUE,NA,"1064734907941994497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18139,FALSE,FALSE,NA,NA
"285","The Fake News is showing old footage of people climbing over our Ocean Area Fence. This is what it really looks lik… https://t.co/oH4qCb1x4P",FALSE,173746,NA,2018-11-19 19:10:09,TRUE,NA,"1064596708875747328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",51396,FALSE,FALSE,NA,NA
"286","....We no longer pay Pakistan the $Billions because they would take our money and do nothing for us, Bin Laden bein… https://t.co/ePHdS3WmzG",FALSE,172837,NA,2018-11-19 15:41:19,TRUE,NA,"1064544156960387072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",42128,FALSE,FALSE,NA,NA
"287","Of course we should have captured Osama Bin Laden long before we did. I pointed him out in my book just BEFORE the… https://t.co/xbUMNwWgHj",FALSE,148032,NA,2018-11-19 15:26:39,TRUE,NA,"1064540462848098304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",37710,FALSE,FALSE,NA,NA
"288",".@cindyhydesmith loves Mississippi and our Great U.S.A. https://t.co/hQPC4CrhDi",FALSE,42321,NA,2018-11-19 14:30:37,FALSE,NA,"1064526362994778113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10030,FALSE,FALSE,NA,NA
"289","From day one Rick Scott never wavered. He was a great Governor and will be even a greater Senator in representing t… https://t.co/RMgWOQR2uN",FALSE,84875,NA,2018-11-18 19:59:41,TRUE,NA,"1064246787161145346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18050,FALSE,FALSE,NA,NA
"290","Catch and Release is an obsolete term. It is now Catch and Detain. Illegal Immigrants trying to come into the U.S.A… https://t.co/aJOnUS1dVO",FALSE,149112,NA,2018-11-18 19:55:24,TRUE,NA,"1064245710747590657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",38454,FALSE,FALSE,NA,NA
"291","The Mayor of Tijuana, Mexico, just stated that “the City is ill-prepared to handle this many migrants, the backlog… https://t.co/3pknZ3OT9V",FALSE,112829,NA,2018-11-18 18:42:59,TRUE,NA,"1064227483187318784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31561,FALSE,FALSE,NA,NA
"292","So funny to see little Adam Schitt (D-CA) talking about the fact that Acting Attorney General Matt Whitaker was not… https://t.co/iUe5HWLVES",FALSE,132710,NA,2018-11-18 18:01:09,TRUE,NA,"1064216956679716864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",36512,FALSE,FALSE,NA,NA
"293","I will be interviewed by Chris Wallace on @FoxNews at 2:00 P.M. and 7:00 P.M. Enjoy!",FALSE,57894,NA,2018-11-18 17:30:30,FALSE,NA,"1064209246114459648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9516,FALSE,FALSE,NA,NA
"294","Incredible to be with our GREAT HEROES today in California. We will always be with you! https://t.co/B1MCTF83Zf",FALSE,105292,NA,2018-11-18 02:48:00,FALSE,NA,"1063987157650485249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22740,FALSE,FALSE,NA,NA
"295","Heading to California with @GOPLeader Kevin McCarthy, @RepLaMalfa, and @KenCalvert. Look forward to being with our… https://t.co/ywkoCW7dbE",FALSE,58854,NA,2018-11-17 16:47:07,TRUE,NA,"1063835936604090368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10981,FALSE,FALSE,NA,NA
"296","....I can’t imagine any President having a better or closer relationship with their Vice President then the two of… https://t.co/R3ymvcwGYr",FALSE,84340,"realDonaldTrump",2018-11-17 16:42:20,TRUE,"1063834729584054272","1063834733430206465","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19726,FALSE,FALSE,NA,NA
"297","The New York Times did a phony story, as usual, about my relationship with @VP Mike Pence. They made up sources and… https://t.co/w1aUmqrTYx",FALSE,78022,NA,2018-11-17 16:42:19,TRUE,NA,"1063834729584054272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18156,FALSE,FALSE,NA,NA
"298","Congratulations to Andrew Gillum on having run a really tough and competitive race for Governor of the Great State… https://t.co/zFzIG6FQmZ",FALSE,68467,NA,2018-11-17 16:39:20,TRUE,NA,"1063833980720504832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10787,FALSE,FALSE,NA,NA
"299","I can get Nancy Pelosi as many votes as she wants in order for her to be Speaker of the House. She deserves this vi… https://t.co/KiXwdFt4XQ",FALSE,66245,NA,2018-11-17 11:37:51,TRUE,NA,"1063758107229257728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13866,FALSE,FALSE,NA,NA
"300","Thank you @JerryBrownGov. Look forward to joining you and @GavinNewsom tomorrow in California. We are with you! https://t.co/UuXWAadmov",FALSE,49259,NA,2018-11-17 03:14:02,FALSE,NA,"1063631319739953152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",10578,FALSE,FALSE,NA,NA
"301","....their country’s flag. Can this be possible? Yes, because it is all a BIG CON, and the American taxpayer is paying for it!",FALSE,111079,"realDonaldTrump",2018-11-17 00:43:36,FALSE,"1063593456579354624","1063593459695669254","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26070,FALSE,FALSE,NA,NA
"302","Isn’t it ironic that large Caravans of people are marching to our border wanting U.S.A. asylum because they are fea… https://t.co/xopno3Yde2",FALSE,120267,NA,2018-11-17 00:43:35,TRUE,NA,"1063593456579354624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30257,FALSE,FALSE,NA,NA
"303","Congratulations to Brian Kemp on becoming the new Governor of Georgia. Stacey Abrams fought brilliantly and hard -… https://t.co/oW9it3g7GM",FALSE,104129,NA,2018-11-17 00:37:46,TRUE,NA,"1063591994738515968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20116,FALSE,FALSE,NA,NA
"304","Congratulations to Ron DeSantis on becoming the new Governor of Florida. Against all odds, he fought &amp; fought &amp; fou… https://t.co/C7VwFfu0yV",FALSE,102005,NA,2018-11-17 00:36:44,TRUE,NA,"1063591735169871872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",22102,FALSE,FALSE,NA,NA
"305","PRESIDENTIAL MEDAL OF FREEDOM https://t.co/Mgeg4wijTk",FALSE,56850,NA,2018-11-16 21:47:55,FALSE,NA,"1063549250250960897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12029,FALSE,FALSE,NA,NA
"306","People are not being told that the Republican Party is on track to pick up two seats in the U.S. Senate, and epic v… https://t.co/F0DKMalkHS",FALSE,103309,NA,2018-11-16 19:41:57,TRUE,NA,"1063517548258447361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26261,FALSE,FALSE,NA,NA
"307","Today in the East Room of the @WhiteHouse, it was my true privilege to award seven extraordinary Americans with the… https://t.co/ilA57wVWFj",FALSE,51515,NA,2018-11-16 19:35:59,TRUE,NA,"1063516048647995394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12031,FALSE,FALSE,NA,NA
"308","It is our sacred duty to support America’s Service Members every single day they wear the uniform – and every day a… https://t.co/W7R4GX3yj7",FALSE,73974,NA,2018-11-15 20:43:42,TRUE,NA,"1063170699500642304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",17652,FALSE,FALSE,NA,NA
"309","Last year, I signed the landmark VA Accountability Act to ensure those who mistreat our Veterans can be held fully… https://t.co/iKPN2CoBgA",FALSE,77706,NA,2018-11-15 20:39:51,TRUE,NA,"1063169733535678464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19090,FALSE,FALSE,NA,NA
"310","It was my great honor to host a @WhiteHouse Conference on Supporting Veterans &amp; Military Families...

To everyone h… https://t.co/6QELuQOJ24",FALSE,58559,NA,2018-11-15 20:34:20,TRUE,NA,"1063168341941063680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13508,FALSE,FALSE,NA,NA
"311",".@FLOTUS Melania and I were honored to visit with our GREAT U.S. MARINES at the Marine Barracks here in Washington,… https://t.co/KIPLJDQ1sp",FALSE,63169,NA,2018-11-15 20:08:32,TRUE,NA,"1063161848952836096",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","realDonaldTrump",14729,FALSE,FALSE,NA,NA
"312","The only “Collusion” is that of the Democrats with Russia and many others. Why didn’t the FBI take the Server from… https://t.co/yb97dayXd6",FALSE,110635,NA,2018-11-15 14:59:28,TRUE,NA,"1063084073231544320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",31520,FALSE,FALSE,NA,NA
"313","Universities will someday study what highly conflicted (and NOT Senate approved) Bob Mueller and his gang of Democr… https://t.co/DmZjfKit3v",FALSE,113137,NA,2018-11-15 14:49:28,TRUE,NA,"1063081553075625984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",30399,FALSE,FALSE,NA,NA
